		NJAN  THUDANGY


SET=97	MISS=2	REF=7
SET=98	MISS=2	REF=6
SET=99	MISS=3	REF=9
SET=100	MISS=2	REF=6
SET=101	MISS=2	REF=7
SET=102	MISS=2	REF=8
SET=103	MISS=1	REF=4
SET=104	MISS=3	REF=247
SET=105	MISS=2	REF=171
SET=106	MISS=0	REF=0
SET=107	MISS=2	REF=153
SET=108	MISS=3	REF=46
SET=109	MISS=0	REF=0
SET=110	MISS=2	REF=4
SET=111	MISS=2	REF=5
SET=112	MISS=2	REF=6
SET=113	MISS=2	REF=5
SET=114	MISS=1	REF=4
SET=115	MISS=2	REF=52
SET=116	MISS=3	REF=60
SET=117	MISS=2	REF=85
SET=118	MISS=2	REF=521
SET=119	MISS=4	REF=846
SET=120	MISS=3	REF=963
SET=121	MISS=2	REF=649
SET=122	MISS=3	REF=321
SET=123	MISS=1	REF=4
SET=124	MISS=1	REF=2
SET=125	MISS=2	REF=7
SET=126	MISS=1	REF=4
SET=127	MISS=2	REF=8
		NJAN  THUDANGY



SET=0	MISS=4	REF=14
SET=1	MISS=2	REF=6
SET=2	MISS=2	REF=6
SET=3	MISS=3	REF=62
SET=4	MISS=2	REF=16
SET=5	MISS=1	REF=4
SET=6	MISS=2	REF=6
SET=7	MISS=2	REF=5
SET=8	MISS=2	REF=4
SET=9	MISS=2	REF=7
SET=10	MISS=1	REF=4
SET=11	MISS=1	REF=3
SET=12	MISS=2	REF=6
SET=13	MISS=1	REF=4
SET=14	MISS=1	REF=2
SET=15	MISS=3	REF=82
SET=16	MISS=2	REF=10
SET=17	MISS=1	REF=3
SET=18	MISS=2	REF=6
SET=19	MISS=2	REF=27
SET=20	MISS=2	REF=19
SET=21	MISS=3	REF=10
SET=22	MISS=2	REF=5
SET=23	MISS=2	REF=9
SET=24	MISS=2	REF=6
SET=25	MISS=1	REF=4
SET=26	MISS=1	REF=2
SET=27	MISS=3	REF=20
SET=28	MISS=2	REF=12
SET=29	MISS=1	REF=3
SET=30	MISS=3	REF=7
SET=31	MISS=2	REF=5
SET=32	MISS=2	REF=4
SET=33	MISS=2	REF=7
SET=34	MISS=2	REF=210
SET=35	MISS=1	REF=3
SET=36	MISS=4	REF=103
SET=37	MISS=2	REF=8
SET=38	MISS=2	REF=6
SET=39	MISS=3	REF=11
SET=40	MISS=3	REF=147
SET=41	MISS=2	REF=7
SET=42	MISS=5	REF=659
SET=43	MISS=2	REF=8
SET=44	MISS=2	REF=6
SET=45	MISS=3	REF=11
SET=46	MISS=3	REF=279
SET=47	MISS=3	REF=26
SET=48	MISS=3	REF=10
SET=49	MISS=2	REF=105
SET=50	MISS=2	REF=4
SET=51	MISS=2	REF=7
SET=52	MISS=2	REF=190
SET=53	MISS=1	REF=3
SET=54	MISS=2	REF=6
SET=55	MISS=1	REF=4
SET=56	MISS=1	REF=2
SET=57	MISS=2	REF=7
SET=58	MISS=2	REF=95
SET=59	MISS=1	REF=3
SET=60	MISS=3	REF=144
SET=61	MISS=1	REF=4
SET=62	MISS=2	REF=139
SET=63	MISS=2	REF=12
SET=64	MISS=1	REF=8
SET=65	MISS=1	REF=3
SET=66	MISS=2	REF=6
SET=67	MISS=1	REF=4
SET=68	MISS=1	REF=2
SET=69	MISS=2	REF=7
SET=70	MISS=1	REF=4
SET=71	MISS=1	REF=3
SET=72	MISS=2	REF=6
SET=73	MISS=2	REF=95
SET=74	MISS=1	REF=2
SET=75	MISS=2	REF=7
SET=76	MISS=1	REF=4
SET=77	MISS=1	REF=3
SET=78	MISS=3	REF=10
SET=79	MISS=1	REF=4
SET=80	MISS=1	REF=2
SET=81	MISS=2	REF=7
SET=82	MISS=1	REF=4
SET=83	MISS=2	REF=277
SET=84	MISS=3	REF=186
SET=85	MISS=1	REF=4
SET=86	MISS=1	REF=2
SET=87	MISS=2	REF=7
SET=88	MISS=1	REF=4
SET=89	MISS=1	REF=3
SET=90	MISS=2	REF=6
SET=91	MISS=1	REF=4
SET=92	MISS=1	REF=2
SET=93	MISS=2	REF=7
SET=94	MISS=1	REF=4
SET=95	MISS=3	REF=193
SET=96	MISS=5	REF=106
SET=97	MISS=3	REF=10
SET=98	MISS=2	REF=6
SET=99	MISS=3	REF=11
SET=100	MISS=2	REF=8
SET=101	MISS=2	REF=7
SET=102	MISS=3	REF=10
SET=103	MISS=2	REF=8
SET=104	MISS=3	REF=283
SET=105	MISS=4	REF=202
SET=106	MISS=2	REF=6
SET=107	MISS=2	REF=175
SET=108	MISS=4	REF=54
SET=109	MISS=1	REF=4
SET=110	MISS=2	REF=4
SET=111	MISS=2	REF=7
SET=112	MISS=2	REF=8
SET=113	MISS=2	REF=5
SET=114	MISS=2	REF=6
SET=115	MISS=3	REF=56
SET=116	MISS=3	REF=60
SET=117	MISS=3	REF=88
SET=118	MISS=3	REF=598
SET=119	MISS=4	REF=974
SET=120	MISS=4	REF=1112
SET=121	MISS=3	REF=753
SET=122	MISS=3	REF=369
SET=123	MISS=2	REF=7
SET=124	MISS=2	REF=6
SET=125	MISS=2	REF=7
SET=126	MISS=2	REF=6
SET=127	MISS=3	REF=12
		NJAN  THUDANGY



SET=0	MISS=4	REF=14
SET=1	MISS=2	REF=7
SET=2	MISS=2	REF=6
SET=3	MISS=3	REF=69
SET=4	MISS=3	REF=20
SET=5	MISS=2	REF=7
SET=6	MISS=2	REF=6
SET=7	MISS=2	REF=7
SET=8	MISS=2	REF=6
SET=9	MISS=2	REF=7
SET=10	MISS=2	REF=6
SET=11	MISS=2	REF=7
SET=12	MISS=2	REF=6
SET=13	MISS=2	REF=7
SET=14	MISS=2	REF=6
SET=15	MISS=3	REF=94
SET=16	MISS=3	REF=14
SET=17	MISS=2	REF=7
SET=18	MISS=2	REF=6
SET=19	MISS=3	REF=33
SET=20	MISS=3	REF=25
SET=21	MISS=3	REF=10
SET=22	MISS=3	REF=8
SET=23	MISS=3	REF=13
SET=24	MISS=2	REF=6
SET=25	MISS=2	REF=7
SET=26	MISS=2	REF=6
SET=27	MISS=3	REF=20
SET=28	MISS=3	REF=14
SET=29	MISS=2	REF=7
SET=30	MISS=3	REF=7
SET=31	MISS=2	REF=7
SET=32	MISS=2	REF=6
SET=33	MISS=2	REF=7
SET=34	MISS=3	REF=238
SET=35	MISS=2	REF=7
SET=36	MISS=4	REF=115
SET=37	MISS=3	REF=10
SET=38	MISS=3	REF=10
SET=39	MISS=3	REF=11
SET=40	MISS=3	REF=165
SET=41	MISS=2	REF=8
SET=42	MISS=5	REF=747
SET=43	MISS=3	REF=9
SET=44	MISS=3	REF=8
SET=45	MISS=3	REF=11
SET=46	MISS=3	REF=315
SET=47	MISS=3	REF=28
SET=48	MISS=4	REF=14
SET=49	MISS=2	REF=117
SET=50	MISS=2	REF=4
SET=51	MISS=2	REF=7
SET=52	MISS=2	REF=214
SET=53	MISS=1	REF=3
SET=54	MISS=2	REF=6
SET=55	MISS=2	REF=5
SET=56	MISS=2	REF=4
SET=57	MISS=2	REF=7
SET=58	MISS=2	REF=107
SET=59	MISS=1	REF=3
SET=60	MISS=3	REF=162
SET=61	MISS=1	REF=4
SET=62	MISS=2	REF=157
SET=63	MISS=2	REF=12
SET=64	MISS=1	REF=8
SET=65	MISS=1	REF=3
SET=66	MISS=2	REF=6
SET=67	MISS=1	REF=4
SET=68	MISS=1	REF=2
SET=69	MISS=2	REF=7
SET=70	MISS=1	REF=4
SET=71	MISS=1	REF=3
SET=72	MISS=2	REF=6
SET=73	MISS=2	REF=107
SET=74	MISS=1	REF=2
SET=75	MISS=2	REF=7
SET=76	MISS=1	REF=4
SET=77	MISS=1	REF=3
SET=78	MISS=3	REF=10
SET=79	MISS=2	REF=5
SET=80	MISS=2	REF=4
SET=81	MISS=2	REF=7
SET=82	MISS=1	REF=4
SET=83	MISS=2	REF=313
SET=84	MISS=3	REF=210
SET=85	MISS=1	REF=4
SET=86	MISS=1	REF=2
SET=87	MISS=2	REF=7
SET=88	MISS=1	REF=4
SET=89	MISS=1	REF=3
SET=90	MISS=2	REF=6
SET=91	MISS=1	REF=4
SET=92	MISS=1	REF=2
SET=93	MISS=2	REF=7
SET=94	MISS=1	REF=4
SET=95	MISS=3	REF=217
SET=96	MISS=5	REF=118
SET=97	MISS=3	REF=10
SET=98	MISS=2	REF=6
SET=99	MISS=3	REF=11
SET=100	MISS=2	REF=8
SET=101	MISS=2	REF=7
SET=102	MISS=3	REF=10
SET=103	MISS=2	REF=8
SET=104	MISS=3	REF=319
SET=105	MISS=4	REF=227
SET=106	MISS=2	REF=8
SET=107	MISS=3	REF=200
SET=108	MISS=4	REF=60
SET=109	MISS=1	REF=4
SET=110	MISS=2	REF=4
SET=111	MISS=2	REF=7
SET=112	MISS=2	REF=8
SET=113	MISS=2	REF=5
SET=114	MISS=2	REF=6
SET=115	MISS=3	REF=56
SET=116	MISS=3	REF=60
SET=117	MISS=3	REF=88
SET=118	MISS=3	REF=674
SET=119	MISS=4	REF=1107
SET=120	MISS=4	REF=1267
SET=121	MISS=3	REF=857
SET=122	MISS=3	REF=417
SET=123	MISS=2	REF=7
SET=124	MISS=2	REF=6
SET=125	MISS=2	REF=7
SET=126	MISS=2	REF=6
SET=127	MISS=3	REF=12
		NJAN  THUDANGY



SET=0	MISS=4	REF=14
SET=1	MISS=2	REF=7
SET=2	MISS=2	REF=6
SET=3	MISS=3	REF=73
SET=4	MISS=3	REF=20
SET=5	MISS=2	REF=7
SET=6	MISS=2	REF=6
SET=7	MISS=2	REF=7
SET=8	MISS=2	REF=6
SET=9	MISS=2	REF=7
SET=10	MISS=2	REF=6
SET=11	MISS=2	REF=7
SET=12	MISS=2	REF=6
SET=13	MISS=2	REF=7
SET=14	MISS=2	REF=6
SET=15	MISS=3	REF=102
SET=16	MISS=3	REF=14
SET=17	MISS=2	REF=7
SET=18	MISS=2	REF=6
SET=19	MISS=3	REF=36
SET=20	MISS=3	REF=28
SET=21	MISS=3	REF=10
SET=22	MISS=3	REF=8
SET=23	MISS=3	REF=13
SET=24	MISS=2	REF=6
SET=25	MISS=2	REF=7
SET=26	MISS=2	REF=6
SET=27	MISS=3	REF=20
SET=28	MISS=3	REF=14
SET=29	MISS=2	REF=7
SET=30	MISS=3	REF=7
SET=31	MISS=2	REF=7
SET=32	MISS=2	REF=6
SET=33	MISS=2	REF=7
SET=34	MISS=3	REF=261
SET=35	MISS=2	REF=7
SET=36	MISS=4	REF=127
SET=37	MISS=3	REF=11
SET=38	MISS=3	REF=10
SET=39	MISS=3	REF=11
SET=40	MISS=4	REF=185
SET=41	MISS=3	REF=11
SET=42	MISS=5	REF=823
SET=43	MISS=3	REF=11
SET=44	MISS=3	REF=10
SET=45	MISS=3	REF=11
SET=46	MISS=4	REF=353
SET=47	MISS=4	REF=32
SET=48	MISS=4	REF=14
SET=49	MISS=4	REF=136
SET=50	MISS=4	REF=10
SET=51	MISS=2	REF=7
SET=52	MISS=3	REF=240
SET=53	MISS=2	REF=7
SET=54	MISS=2	REF=6
SET=55	MISS=2	REF=7
SET=56	MISS=2	REF=6
SET=57	MISS=2	REF=7
SET=58	MISS=3	REF=121
SET=59	MISS=2	REF=7
SET=60	MISS=3	REF=180
SET=61	MISS=2	REF=7
SET=62	MISS=3	REF=179
SET=63	MISS=2	REF=12
SET=64	MISS=2	REF=10
SET=65	MISS=2	REF=7
SET=66	MISS=2	REF=6
SET=67	MISS=2	REF=7
SET=68	MISS=2	REF=6
SET=69	MISS=2	REF=7
SET=70	MISS=2	REF=6
SET=71	MISS=2	REF=7
SET=72	MISS=2	REF=6
SET=73	MISS=3	REF=121
SET=74	MISS=2	REF=6
SET=75	MISS=2	REF=7
SET=76	MISS=1	REF=4
SET=77	MISS=1	REF=4
SET=78	MISS=3	REF=10
SET=79	MISS=2	REF=5
SET=80	MISS=2	REF=4
SET=81	MISS=2	REF=7
SET=82	MISS=1	REF=4
SET=83	MISS=2	REF=349
SET=84	MISS=3	REF=234
SET=85	MISS=1	REF=4
SET=86	MISS=1	REF=2
SET=87	MISS=2	REF=7
SET=88	MISS=1	REF=4
SET=89	MISS=1	REF=3
SET=90	MISS=2	REF=6
SET=91	MISS=1	REF=4
SET=92	MISS=1	REF=2
SET=93	MISS=2	REF=7
SET=94	MISS=1	REF=4
SET=95	MISS=3	REF=241
SET=96	MISS=5	REF=130
SET=97	MISS=3	REF=10
SET=98	MISS=2	REF=6
SET=99	MISS=3	REF=11
SET=100	MISS=2	REF=8
SET=101	MISS=2	REF=7
SET=102	MISS=3	REF=10
SET=103	MISS=2	REF=8
SET=104	MISS=3	REF=355
SET=105	MISS=4	REF=250
SET=106	MISS=2	REF=8
SET=107	MISS=3	REF=222
SET=108	MISS=5	REF=70
SET=109	MISS=2	REF=6
SET=110	MISS=2	REF=4
SET=111	MISS=2	REF=7
SET=112	MISS=2	REF=8
SET=113	MISS=2	REF=5
SET=114	MISS=2	REF=6
SET=115	MISS=3	REF=56
SET=116	MISS=3	REF=60
SET=117	MISS=3	REF=88
SET=118	MISS=3	REF=745
SET=119	MISS=4	REF=1233
SET=120	MISS=4	REF=1410
SET=121	MISS=3	REF=954
SET=122	MISS=3	REF=465
SET=123	MISS=2	REF=7
SET=124	MISS=2	REF=6
SET=125	MISS=2	REF=7
SET=126	MISS=2	REF=6
SET=127	MISS=3	REF=12
		NJAN  THUDANGY



SET=0	MISS=4	REF=14
SET=1	MISS=2	REF=7
SET=2	MISS=2	REF=6
SET=3	MISS=3	REF=80
SET=4	MISS=3	REF=22
SET=5	MISS=2	REF=7
SET=6	MISS=2	REF=6
SET=7	MISS=2	REF=7
SET=8	MISS=2	REF=6
SET=9	MISS=2	REF=7
SET=10	MISS=2	REF=6
SET=11	MISS=2	REF=7
SET=12	MISS=2	REF=6
SET=13	MISS=2	REF=7
SET=14	MISS=2	REF=6
SET=15	MISS=3	REF=110
SET=16	MISS=3	REF=14
SET=17	MISS=2	REF=7
SET=18	MISS=2	REF=6
SET=19	MISS=3	REF=39
SET=20	MISS=3	REF=30
SET=21	MISS=3	REF=11
SET=22	MISS=3	REF=8
SET=23	MISS=3	REF=13
SET=24	MISS=2	REF=6
SET=25	MISS=2	REF=7
SET=26	MISS=2	REF=6
SET=27	MISS=3	REF=20
SET=28	MISS=3	REF=14
SET=29	MISS=2	REF=7
SET=30	MISS=3	REF=7
SET=31	MISS=2	REF=7
SET=32	MISS=2	REF=6
SET=33	MISS=2	REF=7
SET=34	MISS=3	REF=287
SET=35	MISS=2	REF=7
SET=36	MISS=4	REF=139
SET=37	MISS=3	REF=11
SET=38	MISS=3	REF=10
SET=39	MISS=3	REF=11
SET=40	MISS=4	REF=203
SET=41	MISS=3	REF=11
SET=42	MISS=5	REF=907
SET=43	MISS=3	REF=11
SET=44	MISS=3	REF=10
SET=45	MISS=3	REF=11
SET=46	MISS=4	REF=389
SET=47	MISS=4	REF=32
SET=48	MISS=4	REF=14
SET=49	MISS=4	REF=148
SET=50	MISS=4	REF=12
SET=51	MISS=3	REF=11
SET=52	MISS=3	REF=264
SET=53	MISS=2	REF=7
SET=54	MISS=2	REF=6
SET=55	MISS=2	REF=7
SET=56	MISS=2	REF=6
SET=57	MISS=2	REF=7
SET=58	MISS=3	REF=133
SET=59	MISS=2	REF=7
SET=60	MISS=3	REF=198
SET=61	MISS=2	REF=7
SET=62	MISS=3	REF=197
SET=63	MISS=2	REF=12
SET=64	MISS=2	REF=10
SET=65	MISS=2	REF=7
SET=66	MISS=2	REF=6
SET=67	MISS=2	REF=7
SET=68	MISS=2	REF=6
SET=69	MISS=2	REF=7
SET=70	MISS=2	REF=6
SET=71	MISS=2	REF=7
SET=72	MISS=2	REF=6
SET=73	MISS=3	REF=134
SET=74	MISS=2	REF=6
SET=75	MISS=2	REF=7
SET=76	MISS=2	REF=6
SET=77	MISS=2	REF=7
SET=78	MISS=3	REF=10
SET=79	MISS=2	REF=7
SET=80	MISS=2	REF=6
SET=81	MISS=2	REF=7
SET=82	MISS=2	REF=6
SET=83	MISS=3	REF=389
SET=84	MISS=3	REF=258
SET=85	MISS=2	REF=7
SET=86	MISS=2	REF=6
SET=87	MISS=2	REF=7
SET=88	MISS=2	REF=6
SET=89	MISS=2	REF=7
SET=90	MISS=2	REF=6
SET=91	MISS=2	REF=7
SET=92	MISS=2	REF=6
SET=93	MISS=2	REF=7
SET=94	MISS=2	REF=6
SET=95	MISS=4	REF=269
SET=96	MISS=5	REF=142
SET=97	MISS=4	REF=13
SET=98	MISS=3	REF=10
SET=99	MISS=3	REF=11
SET=100	MISS=3	REF=10
SET=101	MISS=3	REF=11
SET=102	MISS=3	REF=10
SET=103	MISS=3	REF=11
SET=104	MISS=4	REF=395
SET=105	MISS=4	REF=275
SET=106	MISS=3	REF=10
SET=107	MISS=4	REF=248
SET=108	MISS=5	REF=76
SET=109	MISS=3	REF=10
SET=110	MISS=4	REF=12
SET=111	MISS=2	REF=7
SET=112	MISS=2	REF=8
SET=113	MISS=2	REF=6
SET=114	MISS=2	REF=6
SET=115	MISS=4	REF=57
SET=116	MISS=4	REF=62
SET=117	MISS=3	REF=88
SET=118	MISS=3	REF=822
SET=119	MISS=4	REF=1365
SET=120	MISS=4	REF=1565
SET=121	MISS=3	REF=1060
SET=122	MISS=3	REF=513
SET=123	MISS=2	REF=7
SET=124	MISS=2	REF=6
SET=125	MISS=2	REF=7
SET=126	MISS=2	REF=6
SET=127	MISS=3	REF=12
		NJAN  THUDANGY



SET=0	MISS=4	REF=22
SET=1	MISS=2	REF=7
SET=2	MISS=3	REF=8
SET=3	MISS=4	REF=94
SET=4	MISS=3	REF=24
SET=5	MISS=3	REF=10
SET=6	MISS=3	REF=10
SET=7	MISS=2	REF=7
SET=8	MISS=3	REF=8
SET=9	MISS=3	REF=11
SET=10	MISS=2	REF=6
SET=11	MISS=3	REF=9
SET=12	MISS=3	REF=10
SET=13	MISS=2	REF=7
SET=14	MISS=2	REF=6
SET=15	MISS=3	REF=123
SET=16	MISS=3	REF=16
SET=17	MISS=2	REF=7
SET=18	MISS=2	REF=7
SET=19	MISS=3	REF=41
SET=20	MISS=3	REF=32
SET=21	MISS=3	REF=11
SET=22	MISS=3	REF=8
SET=23	MISS=4	REF=17
SET=24	MISS=3	REF=8
SET=25	MISS=2	REF=7
SET=26	MISS=2	REF=6
SET=27	MISS=3	REF=26
SET=28	MISS=3	REF=18
SET=29	MISS=2	REF=7
SET=30	MISS=3	REF=7
SET=31	MISS=2	REF=7
SET=32	MISS=2	REF=6
SET=33	MISS=2	REF=7
SET=34	MISS=3	REF=316
SET=35	MISS=2	REF=7
SET=36	MISS=4	REF=150
SET=37	MISS=3	REF=11
SET=38	MISS=3	REF=10
SET=39	MISS=3	REF=11
SET=40	MISS=4	REF=219
SET=41	MISS=3	REF=11
SET=42	MISS=5	REF=986
SET=43	MISS=3	REF=11
SET=44	MISS=3	REF=10
SET=45	MISS=3	REF=11
SET=46	MISS=4	REF=419
SET=47	MISS=5	REF=43
SET=48	MISS=5	REF=18
SET=49	MISS=4	REF=163
SET=50	MISS=4	REF=13
SET=51	MISS=3	REF=11
SET=52	MISS=4	REF=290
SET=53	MISS=3	REF=8
SET=54	MISS=2	REF=6
SET=55	MISS=2	REF=7
SET=56	MISS=2	REF=6
SET=57	MISS=2	REF=7
SET=58	MISS=3	REF=143
SET=59	MISS=2	REF=7
SET=60	MISS=3	REF=213
SET=61	MISS=2	REF=7
SET=62	MISS=3	REF=212
SET=63	MISS=3	REF=14
SET=64	MISS=3	REF=12
SET=65	MISS=3	REF=9
SET=66	MISS=2	REF=6
SET=67	MISS=2	REF=7
SET=68	MISS=2	REF=6
SET=69	MISS=2	REF=7
SET=70	MISS=2	REF=6
SET=71	MISS=2	REF=7
SET=72	MISS=2	REF=6
SET=73	MISS=3	REF=144
SET=74	MISS=2	REF=6
SET=75	MISS=2	REF=7
SET=76	MISS=2	REF=6
SET=77	MISS=2	REF=7
SET=78	MISS=3	REF=10
SET=79	MISS=2	REF=7
SET=80	MISS=2	REF=6
SET=81	MISS=2	REF=7
SET=82	MISS=2	REF=6
SET=83	MISS=3	REF=419
SET=84	MISS=3	REF=278
SET=85	MISS=2	REF=7
SET=86	MISS=2	REF=6
SET=87	MISS=2	REF=7
SET=88	MISS=2	REF=6
SET=89	MISS=2	REF=7
SET=90	MISS=2	REF=6
SET=91	MISS=2	REF=7
SET=92	MISS=2	REF=6
SET=93	MISS=2	REF=7
SET=94	MISS=2	REF=6
SET=95	MISS=5	REF=290
SET=96	MISS=6	REF=154
SET=97	MISS=4	REF=14
SET=98	MISS=3	REF=10
SET=99	MISS=3	REF=11
SET=100	MISS=3	REF=10
SET=101	MISS=3	REF=11
SET=102	MISS=3	REF=10
SET=103	MISS=3	REF=11
SET=104	MISS=4	REF=427
SET=105	MISS=4	REF=298
SET=106	MISS=3	REF=10
SET=107	MISS=4	REF=270
SET=108	MISS=5	REF=83
SET=109	MISS=3	REF=11
SET=110	MISS=4	REF=13
SET=111	MISS=3	REF=11
SET=112	MISS=4	REF=13
SET=113	MISS=3	REF=10
SET=114	MISS=2	REF=6
SET=115	MISS=4	REF=83
SET=116	MISS=4	REF=90
SET=117	MISS=3	REF=128
SET=118	MISS=4	REF=901
SET=119	MISS=5	REF=1472
SET=120	MISS=4	REF=1670
SET=121	MISS=4	REF=1132
SET=122	MISS=4	REF=557
SET=123	MISS=2	REF=7
SET=124	MISS=3	REF=8
SET=125	MISS=3	REF=11
SET=126	MISS=2	REF=6
SET=127	MISS=3	REF=18
		NJAN  THUDANGY



SET=0	MISS=4	REF=22
SET=1	MISS=2	REF=7
SET=2	MISS=3	REF=8
SET=3	MISS=4	REF=100
SET=4	MISS=3	REF=26
SET=5	MISS=3	REF=10
SET=6	MISS=3	REF=10
SET=7	MISS=2	REF=7
SET=8	MISS=3	REF=8
SET=9	MISS=3	REF=11
SET=10	MISS=2	REF=6
SET=11	MISS=3	REF=10
SET=12	MISS=3	REF=10
SET=13	MISS=2	REF=7
SET=14	MISS=3	REF=8
SET=15	MISS=4	REF=136
SET=16	MISS=3	REF=16
SET=17	MISS=3	REF=10
SET=18	MISS=3	REF=10
SET=19	MISS=3	REF=44
SET=20	MISS=4	REF=36
SET=21	MISS=4	REF=16
SET=22	MISS=3	REF=8
SET=23	MISS=4	REF=19
SET=24	MISS=3	REF=10
SET=25	MISS=2	REF=7
SET=26	MISS=3	REF=8
SET=27	MISS=4	REF=30
SET=28	MISS=3	REF=18
SET=29	MISS=3	REF=10
SET=30	MISS=4	REF=11
SET=31	MISS=2	REF=7
SET=32	MISS=3	REF=8
SET=33	MISS=3	REF=11
SET=34	MISS=3	REF=338
SET=35	MISS=3	REF=10
SET=36	MISS=5	REF=166
SET=37	MISS=3	REF=11
SET=38	MISS=4	REF=12
SET=39	MISS=4	REF=15
SET=40	MISS=4	REF=237
SET=41	MISS=4	REF=14
SET=42	MISS=6	REF=1066
SET=43	MISS=3	REF=11
SET=44	MISS=4	REF=12
SET=45	MISS=4	REF=15
SET=46	MISS=4	REF=455
SET=47	MISS=5	REF=44
SET=48	MISS=5	REF=20
SET=49	MISS=4	REF=175
SET=50	MISS=4	REF=13
SET=51	MISS=3	REF=11
SET=52	MISS=4	REF=314
SET=53	MISS=3	REF=11
SET=54	MISS=3	REF=9
SET=55	MISS=2	REF=7
SET=56	MISS=2	REF=6
SET=57	MISS=2	REF=7
SET=58	MISS=3	REF=155
SET=59	MISS=2	REF=7
SET=60	MISS=3	REF=231
SET=61	MISS=2	REF=7
SET=62	MISS=3	REF=230
SET=63	MISS=3	REF=14
SET=64	MISS=3	REF=12
SET=65	MISS=3	REF=9
SET=66	MISS=2	REF=6
SET=67	MISS=2	REF=7
SET=68	MISS=2	REF=6
SET=69	MISS=2	REF=7
SET=70	MISS=2	REF=6
SET=71	MISS=2	REF=7
SET=72	MISS=2	REF=7
SET=73	MISS=3	REF=156
SET=74	MISS=2	REF=6
SET=75	MISS=2	REF=7
SET=76	MISS=2	REF=6
SET=77	MISS=2	REF=7
SET=78	MISS=3	REF=10
SET=79	MISS=2	REF=7
SET=80	MISS=2	REF=6
SET=81	MISS=2	REF=7
SET=82	MISS=2	REF=6
SET=83	MISS=3	REF=455
SET=84	MISS=3	REF=302
SET=85	MISS=2	REF=7
SET=86	MISS=2	REF=6
SET=87	MISS=2	REF=7
SET=88	MISS=2	REF=6
SET=89	MISS=2	REF=7
SET=90	MISS=2	REF=6
SET=91	MISS=2	REF=7
SET=92	MISS=2	REF=6
SET=93	MISS=2	REF=7
SET=94	MISS=2	REF=6
SET=95	MISS=5	REF=313
SET=96	MISS=6	REF=166
SET=97	MISS=4	REF=14
SET=98	MISS=3	REF=10
SET=99	MISS=3	REF=11
SET=100	MISS=3	REF=10
SET=101	MISS=3	REF=11
SET=102	MISS=3	REF=10
SET=103	MISS=3	REF=11
SET=104	MISS=4	REF=463
SET=105	MISS=4	REF=320
SET=106	MISS=3	REF=10
SET=107	MISS=4	REF=289
SET=108	MISS=5	REF=87
SET=109	MISS=3	REF=11
SET=110	MISS=4	REF=13
SET=111	MISS=3	REF=11
SET=112	MISS=4	REF=16
SET=113	MISS=4	REF=13
SET=114	MISS=2	REF=6
SET=115	MISS=4	REF=83
SET=116	MISS=4	REF=90
SET=117	MISS=3	REF=128
SET=118	MISS=4	REF=973
SET=119	MISS=5	REF=1600
SET=120	MISS=4	REF=1813
SET=121	MISS=4	REF=1229
SET=122	MISS=4	REF=605
SET=123	MISS=2	REF=7
SET=124	MISS=3	REF=8
SET=125	MISS=3	REF=11
SET=126	MISS=2	REF=6
SET=127	MISS=3	REF=18
		NJAN  THUDANGY



SET=0	MISS=4	REF=22
SET=1	MISS=2	REF=7
SET=2	MISS=3	REF=8
SET=3	MISS=4	REF=103
SET=4	MISS=3	REF=26
SET=5	MISS=3	REF=10
SET=6	MISS=3	REF=10
SET=7	MISS=2	REF=7
SET=8	MISS=3	REF=8
SET=9	MISS=3	REF=11
SET=10	MISS=2	REF=6
SET=11	MISS=3	REF=10
SET=12	MISS=3	REF=10
SET=13	MISS=2	REF=7
SET=14	MISS=3	REF=8
SET=15	MISS=4	REF=143
SET=16	MISS=3	REF=16
SET=17	MISS=3	REF=10
SET=18	MISS=3	REF=10
SET=19	MISS=3	REF=47
SET=20	MISS=4	REF=38
SET=21	MISS=4	REF=16
SET=22	MISS=3	REF=8
SET=23	MISS=4	REF=19
SET=24	MISS=3	REF=10
SET=25	MISS=2	REF=7
SET=26	MISS=3	REF=8
SET=27	MISS=4	REF=30
SET=28	MISS=3	REF=18
SET=29	MISS=3	REF=10
SET=30	MISS=4	REF=11
SET=31	MISS=2	REF=7
SET=32	MISS=3	REF=8
SET=33	MISS=3	REF=11
SET=34	MISS=3	REF=362
SET=35	MISS=3	REF=10
SET=36	MISS=5	REF=177
SET=37	MISS=3	REF=11
SET=38	MISS=4	REF=12
SET=39	MISS=4	REF=15
SET=40	MISS=4	REF=253
SET=41	MISS=4	REF=14
SET=42	MISS=6	REF=1143
SET=43	MISS=3	REF=11
SET=44	MISS=4	REF=12
SET=45	MISS=4	REF=15
SET=46	MISS=4	REF=490
SET=47	MISS=5	REF=45
SET=48	MISS=5	REF=20
SET=49	MISS=4	REF=186
SET=50	MISS=5	REF=15
SET=51	MISS=4	REF=15
SET=52	MISS=4	REF=336
SET=53	MISS=4	REF=14
SET=54	MISS=4	REF=14
SET=55	MISS=3	REF=11
SET=56	MISS=3	REF=9
SET=57	MISS=3	REF=11
SET=58	MISS=3	REF=167
SET=59	MISS=3	REF=10
SET=60	MISS=4	REF=252
SET=61	MISS=2	REF=7
SET=62	MISS=4	REF=249
SET=63	MISS=4	REF=18
SET=64	MISS=3	REF=12
SET=65	MISS=4	REF=12
SET=66	MISS=3	REF=10
